t (s), a, T (GK), Tnu (GK), photons, baryons, neutrinos, phi (GeV^4), Y(n), Y(p), Y(2H), Y(4He), Y(7Li), eta
3.70129e+02,4.26480e-09,6.91201e-01,4.97504e-01,8.28164e-18,2.98018e-23,5.92413e-18,0.00000e+00,2.80274e-05,7.52678e-01,1.81190e-04,6.17249e-02,2.09764e-10,6.21550e-10
3.75574e+02,4.29630e-09,6.86308e-01,4.93843e-01,8.04963e-18,2.91487e-23,5.75167e-18,0.00000e+00,2.19678e-05,7.52672e-01,1.65642e-04,6.17358e-02,1.91076e-10,6.21023e-10
3.81400e+02,4.32974e-09,6.81182e-01,4.90014e-01,7.81182e-18,2.84759e-23,5.57535e-18,0.00000e+00,1.71999e-05,7.52667e-01,1.51358e-04,6.17454e-02,1.73852e-10,6.20489e-10
3.87636e+02,4.36524e-09,6.75815e-01,4.86012e-01,7.56853e-18,2.77839e-23,5.39544e-18,0.00000e+00,1.34777e-05,7.52664e-01,1.38288e-04,6.17539e-02,1.58112e-10,6.19949e-10
3.94365e+02,4.40322e-09,6.70159e-01,4.81802e-01,7.31832e-18,2.70681e-23,5.21090e-18,0.00000e+00,1.05694e-05,7.52661e-01,1.26287e-04,6.17615e-02,1.43747e-10,6.19400e-10
4.01682e+02,4.44414e-09,6.64160e-01,4.77346e-01,7.05979e-18,2.63239e-23,5.02076e-18,0.00000e+00,8.29595e-06,7.52658e-01,1.15240e-04,6.17682e-02,1.30662e-10,6.18839e-10
4.09707e+02,4.48857e-09,6.57757e-01,4.72598e-01,6.79144e-18,2.55462e-23,4.82396e-18,0.00000e+00,6.51759e-06,7.52656e-01,1.05044e-04,6.17743e-02,1.18757e-10,6.18267e-10
4.18066e+02,4.53437e-09,6.51274e-01,4.67800e-01,6.52761e-18,2.47760e-23,4.63103e-18,0.00000e+00,5.19595e-06,7.52655e-01,9.61198e-05,6.17795e-02,1.08520e-10,6.17713e-10
4.26583e+02,4.58057e-09,6.44855e-01,4.63058e-01,6.27403e-18,2.40302e-23,4.44610e-18,0.00000e+00,4.08977e-06,7.52654e-01,8.90841e-05,6.17838e-02,9.62338e-11,6.17190e-10
4.34273e+02,4.62191e-09,6.39212e-01,4.58898e-01,6.05732e-18,2.33883e-23,4.28846e-18,0.00000e+00,3.28188e-06,7.52653e-01,8.41402e-05,6.17870e-02,8.36650e-11,6.16751e-10
4.42716e+02,4.66685e-09,6.33181e-01,4.54457e-01,5.83189e-18,2.27159e-23,4.12486e-18,0.00000e+00,2.67854e-06,7.52653e-01,7.93080e-05,6.17899e-02,7.41461e-11,6.16303e-10
4.51701e+02,4.71419e-09,6.26940e-01,4.49870e-01,5.60535e-18,2.20350e-23,3.96084e-18,0.00000e+00,2.25055e-06,7.52653e-01,7.47395e-05,6.17925e-02,6.80012e-11,6.15861e-10
4.60856e+02,4.76195e-09,6.20761e-01,4.45336e-01,5.38761e-18,2.13755e-23,3.80355e-18,0.00000e+00,1.94445e-06,7.52652e-01,7.06206e-05,6.17948e-02,6.39219e-11,6.15445e-10
4.70186e+02,4.81012e-09,6.14643e-01,4.40854e-01,5.17833e-18,2.07365e-23,3.65271e-18,0.00000e+00,1.70931e-06,7.52652e-01,6.69064e-05,6.17968e-02,6.07587e-11,6.15054e-10
4.79694e+02,4.85872e-09,6.08585e-01,4.36422e-01,4.97719e-18,2.01174e-23,3.50803e-18,0.00000e+00,1.51878e-06,7.52652e-01,6.35497e-05,6.17986e-02,5.80498e-11,6.14687e-10
4.89385e+02,4.90776e-09,6.02587e-01,4.32040e-01,4.78386e-18,1.95174e-23,3.36925e-18,0.00000e+00,1.35976e-06,7.52652e-01,6.05053e-05,6.18003e-02,5.56498e-11,6.14342e-10
4.99261e+02,4.95722e-09,5.96648e-01,4.27707e-01,4.59804e-18,1.89361e-23,3.23611e-18,0.00000e+00,1.22496e-06,7.52652e-01,5.77337e-05,6.18018e-02,5.35004e-11,6.14019e-10
5.09326e+02,5.00714e-09,5.90768e-01,4.23422e-01,4.41945e-18,1.83727e-23,3.10837e-18,0.00000e+00,1.10951e-06,7.52652e-01,5.52011e-05,6.18031e-02,5.15619e-11,6.13716e-10
5.19585e+02,5.05750e-09,5.84946e-01,4.19185e-01,4.24779e-18,1.78266e-23,2.98580e-18,0.00000e+00,1.00978e-06,7.52652e-01,5.28789e-05,6.18044e-02,4.98024e-11,6.13433e-10
5.30042e+02,5.10832e-09,5.79182e-01,4.14994e-01,4.08280e-18,1.72973e-23,2.86817e-18,0.00000e+00,9.22997e-07,7.52652e-01,5.07429e-05,6.18055e-02,4.81973e-11,6.13168e-10
5.40701e+02,5.15959e-09,5.73474e-01,4.10849e-01,3.92423e-18,1.67841e-23,2.75529e-18,0.00000e+00,8.46956e-07,7.52651e-01,4.87723e-05,6.18065e-02,4.67275e-11,6.12921e-10
5.51566e+02,5.21134e-09,5.67823e-01,4.06750e-01,3.77181e-18,1.62867e-23,2.64695e-18,0.00000e+00,7.79928e-07,7.52651e-01,4.69492e-05,6.18075e-02,4.53772e-11,6.12690e-10
5.62641e+02,5.26356e-09,5.62227e-01,4.02694e-01,3.62532e-18,1.58044e-23,2.54295e-18,0.00000e+00,7.20524e-07,7.52651e-01,4.52584e-05,6.18084e-02,4.41334e-11,6.12475e-10
5.73931e+02,5.31626e-09,5.56687e-01,3.98682e-01,3.48452e-18,1.53367e-23,2.44313e-18,0.00000e+00,6.67623e-07,7.52651e-01,4.36864e-05,6.18092e-02,4.29848e-11,6.12275e-10
5.85440e+02,5.36945e-09,5.51201e-01,3.94714e-01,3.34919e-18,1.48833e-23,2.34729e-18,0.00000e+00,6.20305e-07,7.52651e-01,4.22215e-05,6.18100e-02,4.19221e-11,6.12089e-10
5.97173e+02,5.42313e-09,5.45769e-01,3.90787e-01,3.21911e-18,1.44435e-23,2.25528e-18,0.00000e+00,5.55238e-07,7.52651e-01,4.09797e-05,6.18107e-02,4.01448e-11,6.11916e-10
6.09134e+02,5.47731e-09,5.40391e-01,3.86903e-01,3.09409e-18,1.40171e-23,2.16693e-18,0.00000e+00,4.84395e-07,7.52651e-01,3.99358e-05,6.18113e-02,3.71160e-11,6.11756e-10
6.21329e+02,5.53199e-09,5.35067e-01,3.83059e-01,2.97393e-18,1.36035e-23,2.08210e-18,0.00000e+00,4.32349e-07,7.52651e-01,3.89440e-05,6.18119e-02,3.43579e-11,6.11607e-10
6.33762e+02,5.58719e-09,5.29794e-01,3.79256e-01,2.85843e-18,1.32023e-23,2.00064e-18,0.00000e+00,3.95056e-07,7.52651e-01,3.80010e-05,6.18124e-02,3.22610e-11,6.11469e-10
6.46438e+02,5.64290e-09,5.24574e-01,3.75493e-01,2.74743e-18,1.28132e-23,1.92241e-18,0.00000e+00,3.67073e-07,7.52651e-01,3.71054e-05,6.18129e-02,3.08265e-11,6.11341e-10
6.59362e+02,5.69915e-09,5.19405e-01,3.71769e-01,2.64073e-18,1.24357e-23,1.84727e-18,0.00000e+00,3.44749e-07,7.52651e-01,3.62556e-05,6.18134e-02,2.98628e-11,6.11223e-10
6.72540e+02,5.75592e-09,5.14287e-01,3.68084e-01,2.53818e-18,1.20696e-23,1.77512e-18,0.00000e+00,3.25955e-07,7.52651e-01,3.54491e-05,6.18138e-02,2.91830e-11,6.11114e-10
6.85976e+02,5.81323e-09,5.09220e-01,3.64438e-01,2.43961e-18,1.17144e-23,1.70581e-18,0.00000e+00,3.09512e-07,7.52651e-01,3.46832e-05,6.18142e-02,2.86670e-11,6.11014e-10
6.99677e+02,5.87109e-09,5.04202e-01,3.60828e-01,2.34487e-18,1.13698e-23,1.63923e-18,0.00000e+00,2.94765e-07,7.52651e-01,3.39553e-05,6.18146e-02,2.82494e-11,6.10921e-10
7.13647e+02,5.92949e-09,4.99235e-01,3.57257e-01,2.25381e-18,1.10355e-23,1.57528e-18,0.00000e+00,2.81334e-07,7.52651e-01,3.32626e-05,6.18150e-02,2.78960e-11,6.10836e-10
7.27892e+02,5.98846e-09,4.94316e-01,3.53722e-01,2.16629e-18,1.07111e-23,1.51385e-18,0.00000e+00,2.68982e-07,7.52651e-01,3.26029e-05,6.18153e-02,2.75882e-11,6.10758e-10
7.42418e+02,6.04799e-09,4.89445e-01,3.50223e-01,2.08217e-18,1.03964e-23,1.45484e-18,0.00000e+00,2.57548e-07,7.52651e-01,3.19739e-05,6.18156e-02,2.73150e-11,6.10686e-10
7.57230e+02,6.10810e-09,4.84623e-01,3.46760e-01,2.00131e-18,1.00911e-23,1.39814e-18,0.00000e+00,2.46917e-07,7.52651e-01,3.13736e-05,6.18160e-02,2.70699e-11,6.10620e-10
7.72335e+02,6.16878e-09,4.79848e-01,3.43332e-01,1.92360e-18,9.79475e-24,1.34367e-18,0.00000e+00,2.36999e-07,7.52651e-01,3.08001e-05,6.18163e-02,2.68485e-11,6.10560e-10
7.87739e+02,6.23004e-09,4.75120e-01,3.39939e-01,1.84890e-18,9.50722e-24,1.29134e-18,0.00000e+00,2.27722e-07,7.52651e-01,3.02517e-05,6.18165e-02,2.66478e-11,6.10505e-10
8.03447e+02,6.29190e-09,4.70439e-01,3.36580e-01,1.77711e-18,9.22821e-24,1.24106e-18,0.00000e+00,2.14079e-07,7.52651e-01,2.97567e-05,6.18168e-02,2.63042e-11,6.10454e-10
8.19467e+02,6.35436e-09,4.65804e-01,3.33256e-01,1.70810e-18,8.95746e-24,1.19275e-18,0.00000e+00,1.98505e-07,7.52651e-01,2.93110e-05,6.18170e-02,2.56224e-11,6.10408e-10
8.35803e+02,6.41742e-09,4.61215e-01,3.29965e-01,1.64177e-18,8.69470e-24,1.14633e-18,0.00000e+00,1.86264e-07,7.52651e-01,2.88816e-05,6.18173e-02,2.48804e-11,6.10366e-10
8.52464e+02,6.48109e-09,4.56671e-01,3.26707e-01,1.57802e-18,8.43971e-24,1.10172e-18,0.00000e+00,1.76678e-07,7.52651e-01,2.84676e-05,6.18175e-02,2.41963e-11,6.10328e-10
8.69455e+02,6.54539e-09,4.52172e-01,3.23482e-01,1.51675e-18,8.19225e-24,1.05886e-18,0.00000e+00,1.68836e-07,7.52651e-01,2.80690e-05,6.18177e-02,2.36388e-11,6.10294e-10
8.86783e+02,6.61031e-09,4.47717e-01,3.20290e-01,1.45785e-18,7.95208e-24,1.01768e-18,0.00000e+00,1.62152e-07,7.52651e-01,2.76850e-05,6.18179e-02,2.32144e-11,6.10262e-10
9.04456e+02,6.67586e-09,4.43306e-01,3.17129e-01,1.40124e-18,7.71899e-24,9.78100e-19,0.00000e+00,1.56275e-07,7.52651e-01,2.73152e-05,6.18181e-02,2.29017e-11,6.10234e-10
9.22479e+02,6.74205e-09,4.38939e-01,3.14001e-01,1.34683e-18,7.49277e-24,9.40067e-19,0.00000e+00,1.50995e-07,7.52651e-01,2.69589e-05,6.18183e-02,2.26750e-11,6.10208e-10
9.40861e+02,6.80889e-09,4.34614e-01,3.10903e-01,1.29454e-18,7.27321e-24,9.03519e-19,0.00000e+00,1.46172e-07,7.52651e-01,2.66153e-05,6.18184e-02,2.25128e-11,6.10184e-10
9.59609e+02,6.87639e-09,4.30332e-01,3.07836e-01,1.24427e-18,7.06011e-24,8.68395e-19,0.00000e+00,1.41714e-07,7.52651e-01,2.62840e-05,6.18186e-02,2.23990e-11,6.10163e-10
9.78730e+02,6.94454e-09,4.26093e-01,3.04800e-01,1.19596e-18,6.85328e-24,8.34642e-19,0.00000e+00,1.37558e-07,7.52651e-01,2.59643e-05,6.18188e-02,2.23218e-11,6.10144e-10
9.98231e+02,7.01336e-09,4.21895e-01,3.01795e-01,1.14952e-18,6.65252e-24,8.02203e-19,0.00000e+00,1.30441e-07,7.52651e-01,2.56758e-05,6.18189e-02,2.21814e-11,6.10127e-10
1.01812e+03,7.08286e-09,4.17738e-01,2.98819e-01,1.10489e-18,6.45767e-24,7.71028e-19,0.00000e+00,1.21870e-07,7.52651e-01,2.54165e-05,6.18191e-02,2.18350e-11,6.10111e-10
1.03841e+03,7.15304e-09,4.13623e-01,2.95873e-01,1.06198e-18,6.26854e-24,7.41068e-19,0.00000e+00,1.15228e-07,7.52651e-01,2.51647e-05,6.18192e-02,2.14166e-11,6.10097e-10
1.05910e+03,7.22391e-09,4.09548e-01,2.92956e-01,1.02075e-18,6.08497e-24,7.12274e-19,0.00000e+00,1.10100e-07,7.52651e-01,2.49202e-05,6.18193e-02,2.09907e-11,6.10085e-10
1.08020e+03,7.29548e-09,4.05513e-01,2.90068e-01,9.81114e-19,5.90678e-24,6.84600e-19,0.00000e+00,1.05940e-07,7.52651e-01,2.46831e-05,6.18194e-02,2.06126e-11,6.10074e-10
1.10172e+03,7.36775e-09,4.01518e-01,2.87209e-01,9.43019e-19,5.73383e-24,6.58004e-19,0.00000e+00,1.02414e-07,7.52651e-01,2.44532e-05,6.18196e-02,2.03037e-11,6.10064e-10
1.12368e+03,7.44073e-09,3.97563e-01,2.84378e-01,9.06403e-19,5.56595e-24,6.32443e-19,0.00000e+00,9.93302e-08,7.52651e-01,2.42304e-05,6.18197e-02,2.00656e-11,6.10055e-10
1.14607e+03,7.51443e-09,3.93646e-01,2.81575e-01,8.71209e-19,5.40299e-24,6.07875e-19,0.00000e+00,9.65753e-08,7.52651e-01,2.40143e-05,6.18198e-02,1.98914e-11,6.10047e-10
1.16891e+03,7.58886e-09,3.89768e-01,2.78800e-01,8.37382e-19,5.24481e-24,5.84264e-19,0.00000e+00,9.40747e-08,7.52651e-01,2.38047e-05,6.18199e-02,1.97719e-11,6.10040e-10
1.19220e+03,7.66402e-09,3.85928e-01,2.76052e-01,8.04868e-19,5.09127e-24,5.61570e-19,0.00000e+00,9.17761e-08,7.52651e-01,2.36013e-05,6.18200e-02,1.96981e-11,6.10034e-10
1.21596e+03,7.73992e-09,3.82126e-01,2.73332e-01,7.73616e-19,4.94223e-24,5.39759e-19,0.00000e+00,8.96415e-08,7.52651e-01,2.34039e-05,6.18201e-02,1.96622e-11,6.10028e-10
1.24019e+03,7.81657e-09,3.78361e-01,2.70639e-01,7.43578e-19,4.79756e-24,5.18795e-19,0.00000e+00,8.76428e-08,7.52651e-01,2.32123e-05,6.18202e-02,1.96577e-11,6.10023e-10
1.26491e+03,7.89398e-09,3.74634e-01,2.67972e-01,7.14707e-19,4.65713e-24,4.98647e-19,0.00000e+00,8.35340e-08,7.52651e-01,2.30405e-05,6.18202e-02,1.96270e-11,6.10019e-10
1.29012e+03,7.97215e-09,3.70943e-01,2.65331e-01,6.86956e-19,4.52081e-24,4.79281e-19,0.00000e+00,7.83228e-08,7.52651e-01,2.28875e-05,6.18203e-02,1.94758e-11,6.10015e-10
1.31583e+03,8.05109e-09,3.67289e-01,2.62717e-01,6.60283e-19,4.38848e-24,4.60668e-19,0.00000e+00,7.43462e-08,7.52651e-01,2.27380e-05,6.18204e-02,1.92671e-11,6.10011e-10
1.34206e+03,8.13082e-09,3.63670e-01,2.60128e-01,6.34646e-19,4.26004e-24,4.42779e-19,0.00000e+00,7.13321e-08,7.52651e-01,2.25921e-05,6.18205e-02,1.90317e-11,6.10008e-10
1.36881e+03,8.21133e-09,3.60088e-01,2.57565e-01,6.10004e-19,4.13535e-24,4.25584e-19,0.00000e+00,6.89175e-08,7.52651e-01,2.24499e-05,6.18206e-02,1.88042e-11,6.10006e-10
1.39610e+03,8.29264e-09,3.56540e-01,2.55027e-01,5.86319e-19,4.01432e-24,4.09057e-19,0.00000e+00,6.68841e-08,7.52651e-01,2.23113e-05,6.18206e-02,1.86038e-11,6.10003e-10
1.42393e+03,8.37475e-09,3.53028e-01,2.52515e-01,5.63553e-19,3.89683e-24,3.93173e-19,0.00000e+00,6.51136e-08,7.52651e-01,2.21764e-05,6.18207e-02,1.84383e-11,6.10001e-10
1.45232e+03,8.45767e-09,3.49550e-01,2.50027e-01,5.41672e-19,3.78278e-24,3.77905e-19,0.00000e+00,6.35381e-08,7.52651e-01,2.20449e-05,6.18208e-02,1.83097e-11,6.09999e-10
1.48127e+03,8.54141e-09,3.46106e-01,2.47563e-01,5.20640e-19,3.67207e-24,3.63231e-19,0.00000e+00,6.21149e-08,7.52651e-01,2.19169e-05,6.18208e-02,1.82171e-11,6.09998e-10
1.51081e+03,8.62599e-09,3.42697e-01,2.45124e-01,5.00425e-19,3.56460e-24,3.49127e-19,0.00000e+00,6.08137e-08,7.52651e-01,2.17921e-05,6.18209e-02,1.81579e-11,6.09996e-10
1.54093e+03,8.71139e-09,3.39321e-01,2.42709e-01,4.80994e-19,3.46027e-24,3.35570e-19,0.00000e+00,5.96124e-08,7.52651e-01,2.16705e-05,6.18209e-02,1.81291e-11,6.09995e-10
1.57166e+03,8.79765e-09,3.35978e-01,2.40318e-01,4.62319e-19,3.35901e-24,3.22540e-19,0.00000e+00,5.84936e-08,7.52651e-01,2.15520e-05,6.18210e-02,1.81277e-11,6.09994e-10
1.60300e+03,8.88475e-09,3.32668e-01,2.37950e-01,4.44368e-19,3.26070e-24,3.10016e-19,0.00000e+00,5.74439e-08,7.52651e-01,2.14364e-05,6.18210e-02,1.81507e-11,6.09993e-10
1.63497e+03,8.97272e-09,3.29391e-01,2.35606e-01,4.27114e-19,3.16527e-24,2.97978e-19,0.00000e+00,5.64528e-08,7.52651e-01,2.13236e-05,6.18211e-02,1.81953e-11,6.09993e-10
1.66757e+03,9.06156e-09,3.26146e-01,2.33285e-01,4.10530e-19,3.07264e-24,2.86408e-19,0.00000e+00,5.55117e-08,7.52651e-01,2.12136e-05,6.18211e-02,1.82592e-11,6.09992e-10
1.70083e+03,9.15127e-09,3.22932e-01,2.30987e-01,3.94590e-19,2.98272e-24,2.75287e-19,0.00000e+00,5.30773e-08,7.52651e-01,2.11164e-05,6.18212e-02,1.83126e-11,6.09991e-10
1.73475e+03,9.24188e-09,3.19751e-01,2.28711e-01,3.79269e-19,2.89543e-24,2.64598e-19,0.00000e+00,4.98191e-08,7.52651e-01,2.10313e-05,6.18212e-02,1.83010e-11,6.09991e-10
1.76936e+03,9.33338e-09,3.16601e-01,2.26458e-01,3.64543e-19,2.81070e-24,2.54324e-19,0.00000e+00,4.73638e-08,7.52651e-01,2.09478e-05,6.18213e-02,1.82516e-11,6.09990e-10
1.80465e+03,9.42579e-09,3.13482e-01,2.24227e-01,3.50389e-19,2.72844e-24,2.44449e-19,0.00000e+00,4.55380e-08,7.52651e-01,2.08658e-05,6.18213e-02,1.81769e-11,6.09990e-10
1.84065e+03,9.51911e-09,3.10394e-01,2.22018e-01,3.36784e-19,2.64859e-24,2.34958e-19,0.00000e+00,4.40964e-08,7.52651e-01,2.07856e-05,6.18213e-02,1.80945e-11,6.09990e-10
1.87737e+03,9.61335e-09,3.07336e-01,2.19831e-01,3.23708e-19,2.57108e-24,2.25835e-19,0.00000e+00,4.28910e-08,7.52651e-01,2.07071e-05,6.18214e-02,1.80159e-11,6.09989e-10
1.91482e+03,9.70853e-09,3.04308e-01,2.17665e-01,3.11139e-19,2.49584e-24,2.17066e-19,0.00000e+00,4.18425e-08,7.52651e-01,2.06304e-05,6.18214e-02,1.79476e-11,6.09989e-10
1.95302e+03,9.80465e-09,3.01310e-01,2.15521e-01,2.99058e-19,2.42280e-24,2.08638e-19,0.00000e+00,4.09080e-08,7.52651e-01,2.05554e-05,6.18214e-02,1.78931e-11,6.09989e-10
1.99199e+03,9.90173e-09,2.98342e-01,2.13397e-01,2.87447e-19,2.35190e-24,2.00537e-19,0.00000e+00,4.00619e-08,7.52651e-01,2.04820e-05,6.18215e-02,1.78544e-11,6.09989e-10
2.03173e+03,9.99976e-09,2.95403e-01,2.11295e-01,2.76286e-19,2.28307e-24,1.92750e-19,0.00000e+00,3.92872e-08,7.52651e-01,2.04102e-05,6.18215e-02,1.78321e-11,6.09989e-10
2.07227e+03,1.00988e-08,2.92493e-01,2.09214e-01,2.65558e-19,2.21626e-24,1.85266e-19,0.00000e+00,3.85717e-08,7.52651e-01,2.03401e-05,6.18215e-02,1.78262e-11,6.09988e-10
2.11362e+03,1.01987e-08,2.89611e-01,2.07152e-01,2.55247e-19,2.15140e-24,1.78073e-19,0.00000e+00,3.79059e-08,7.52651e-01,2.02714e-05,6.18216e-02,1.78364e-11,6.09988e-10
2.15580e+03,1.02997e-08,2.86758e-01,2.05112e-01,2.45337e-19,2.08844e-24,1.71159e-19,0.00000e+00,3.72823e-08,7.52651e-01,2.02042e-05,6.18216e-02,1.78620e-11,6.09988e-10
2.19882e+03,1.04017e-08,2.83933e-01,2.03091e-01,2.35811e-19,2.02732e-24,1.64513e-19,0.00000e+00,3.66946e-08,7.52651e-01,2.01384e-05,6.18216e-02,1.79023e-11,6.09988e-10
2.24270e+03,1.05047e-08,2.81136e-01,2.01090e-01,2.26655e-19,1.96800e-24,1.58125e-19,0.00000e+00,3.61379e-08,7.52651e-01,2.00740e-05,6.18217e-02,1.79564e-11,6.09988e-10
2.28746e+03,1.06087e-08,2.78366e-01,1.99109e-01,2.17854e-19,1.91040e-24,1.51986e-19,0.00000e+00,3.56078e-08,7.52651e-01,2.00109e-05,6.18217e-02,1.80235e-11,6.09988e-10
2.33312e+03,1.07137e-08,2.75624e-01,1.97148e-01,2.09396e-19,1.85450e-24,1.46084e-19,0.00000e+00,3.51010e-08,7.52651e-01,1.99492e-05,6.18217e-02,1.81026e-11,6.09988e-10
2.37968e+03,1.08198e-08,2.72909e-01,1.95205e-01,2.01265e-19,1.80023e-24,1.40412e-19,0.00000e+00,3.35366e-08,7.52651e-01,1.98959e-05,6.18217e-02,1.81787e-11,6.09988e-10
2.42718e+03,1.09269e-08,2.70220e-01,1.93282e-01,1.93451e-19,1.74754e-24,1.34960e-19,0.00000e+00,3.13620e-08,7.52651e-01,1.98507e-05,6.18217e-02,1.82220e-11,6.09988e-10
2.47563e+03,1.10351e-08,2.67558e-01,1.91378e-01,1.85940e-19,1.69640e-24,1.29720e-19,0.00000e+00,2.97346e-08,7.52651e-01,1.98060e-05,6.18218e-02,1.82449e-11,6.09988e-10
2.52505e+03,1.11443e-08,2.64922e-01,1.89493e-01,1.78720e-19,1.64676e-24,1.24684e-19,0.00000e+00,2.85448e-08,7.52651e-01,1.97621e-05,6.18218e-02,1.82521e-11,6.09988e-10
2.57545e+03,1.12547e-08,2.62312e-01,1.87626e-01,1.71781e-19,1.59857e-24,1.19842e-19,0.00000e+00,2.76219e-08,7.52651e-01,1.97188e-05,6.18218e-02,1.82522e-11,6.09988e-10
2.62686e+03,1.13661e-08,2.59728e-01,1.85778e-01,1.65111e-19,1.55179e-24,1.15189e-19,0.00000e+00,2.68589e-08,7.52651e-01,1.96764e-05,6.18218e-02,1.82508e-11,6.09988e-10
2.67931e+03,1.14786e-08,2.57169e-01,1.83948e-01,1.58700e-19,1.50637e-24,1.10717e-19,0.00000e+00,2.61978e-08,7.52651e-01,1.96348e-05,6.18218e-02,1.82515e-11,6.09988e-10
2.73279e+03,1.15923e-08,2.54636e-01,1.82135e-01,1.52538e-19,1.46229e-24,1.06418e-19,0.00000e+00,2.56071e-08,7.52651e-01,1.95939e-05,6.18219e-02,1.82562e-11,6.09988e-10
2.78735e+03,1.17070e-08,2.52127e-01,1.80341e-01,1.46615e-19,1.41950e-24,1.02286e-19,0.00000e+00,2.50692e-08,7.52651e-01,1.95539e-05,6.18219e-02,1.82665e-11,6.09988e-10
2.84300e+03,1.18229e-08,2.49644e-01,1.78564e-01,1.40923e-19,1.37796e-24,9.83144e-20,0.00000e+00,2.45733e-08,7.52651e-01,1.95146e-05,6.18219e-02,1.82829e-11,6.09988e-10
2.89977e+03,1.19400e-08,2.47184e-01,1.76805e-01,1.35451e-19,1.33763e-24,9.44971e-20,0.00000e+00,2.41120e-08,7.52651e-01,1.94761e-05,6.18219e-02,1.83061e-11,6.09988e-10
2.95767e+03,1.20582e-08,2.44749e-01,1.75063e-01,1.30192e-19,1.29849e-24,9.08280e-20,0.00000e+00,2.36801e-08,7.52651e-01,1.94383e-05,6.18219e-02,1.83363e-11,6.09988e-10
3.01672e+03,1.21776e-08,2.42338e-01,1.73339e-01,1.25137e-19,1.26049e-24,8.73014e-20,0.00000e+00,2.32735e-08,7.52651e-01,1.94011e-05,6.18219e-02,1.83735e-11,6.09988e-10
3.07696e+03,1.22982e-08,2.39951e-01,1.71631e-01,1.20278e-19,1.22360e-24,8.39117e-20,0.00000e+00,2.28888e-08,7.52651e-01,1.93647e-05,6.18220e-02,1.84177e-11,6.09988e-10
3.13840e+03,1.24199e-08,2.37587e-01,1.69940e-01,1.15608e-19,1.18779e-24,8.06536e-20,0.00000e+00,2.25232e-08,7.52651e-01,1.93289e-05,6.18220e-02,1.84686e-11,6.09988e-10
3.20107e+03,1.25429e-08,2.35246e-01,1.68266e-01,1.11119e-19,1.15303e-24,7.75220e-20,0.00000e+00,2.21744e-08,7.52651e-01,1.92938e-05,6.18220e-02,1.85262e-11,6.09988e-10
3.26500e+03,1.26671e-08,2.32929e-01,1.66609e-01,1.06805e-19,1.11929e-24,7.45121e-20,0.00000e+00,2.18403e-08,7.52651e-01,1.92593e-05,6.18220e-02,1.85902e-11,6.09988e-10
3.33020e+03,1.27925e-08,2.30634e-01,1.64967e-01,1.02658e-19,1.08654e-24,7.16189e-20,0.00000e+00,2.15192e-08,7.52651e-01,1.92254e-05,6.18220e-02,1.86603e-11,6.09988e-10
3.39671e+03,1.29191e-08,2.28362e-01,1.63342e-01,9.86719e-20,1.05474e-24,6.88382e-20,0.00000e+00,2.12097e-08,7.52651e-01,1.91921e-05,6.18220e-02,1.87361e-11,6.09988e-10
3.46454e+03,1.30470e-08,2.26112e-01,1.61733e-01,9.48407e-20,1.02387e-24,6.61653e-20,0.00000e+00,2.09103e-08,7.52651e-01,1.91593e-05,6.18220e-02,1.88175e-11,6.09988e-10
3.53373e+03,1.31762e-08,2.23885e-01,1.60140e-01,9.11582e-20,9.93910e-25,6.35963e-20,0.00000e+00,1.98867e-08,7.52651e-01,1.91322e-05,6.18220e-02,1.88968e-11,6.09988e-10
3.60431e+03,1.33066e-08,2.21679e-01,1.58562e-01,8.76188e-20,9.64824e-25,6.11270e-20,0.00000e+00,1.84251e-08,7.52651e-01,1.91103e-05,6.18221e-02,1.89589e-11,6.09988e-10
3.67630e+03,1.34384e-08,2.19495e-01,1.57000e-01,8.42168e-20,9.36589e-25,5.87536e-20,0.00000e+00,1.73315e-08,7.52651e-01,1.90886e-05,6.18221e-02,1.90097e-11,6.09988e-10
3.74973e+03,1.35714e-08,2.17333e-01,1.55453e-01,8.09469e-20,9.09181e-25,5.64724e-20,0.00000e+00,1.65425e-08,7.52651e-01,1.90671e-05,6.18221e-02,1.90515e-11,6.09988e-10
3.82462e+03,1.37058e-08,2.15192e-01,1.53922e-01,7.78039e-20,8.82574e-25,5.42797e-20,0.00000e+00,1.59425e-08,7.52651e-01,1.90459e-05,6.18221e-02,1.90883e-11,6.09988e-10
3.90102e+03,1.38415e-08,2.13072e-01,1.52405e-01,7.47830e-20,8.56746e-25,5.21721e-20,0.00000e+00,1.54549e-08,7.52651e-01,1.90250e-05,6.18221e-02,1.91229e-11,6.09988e-10
3.97894e+03,1.39785e-08,2.10973e-01,1.50904e-01,7.18793e-20,8.31674e-25,5.01464e-20,0.00000e+00,1.50365e-08,7.52651e-01,1.90044e-05,6.18221e-02,1.91571e-11,6.09988e-10
4.05842e+03,1.41169e-08,2.08894e-01,1.49417e-01,6.90884e-20,8.07336e-25,4.81994e-20,0.00000e+00,1.46633e-08,7.52651e-01,1.89841e-05,6.18221e-02,1.91917e-11,6.09988e-10
4.13948e+03,1.42567e-08,2.06836e-01,1.47945e-01,6.64059e-20,7.83710e-25,4.63279e-20,0.00000e+00,1.43219e-08,7.52651e-01,1.89642e-05,6.18221e-02,1.92276e-11,6.09988e-10
